index,module,topic,color,feed,term,created,country,ratio,counter,pages,language,ipcc,continent
'854f6d8047',extremes,Storm,#b3b2b1,wmo,Storm Faro,2024-02-07T02:38:00+00:00,Portugal,0.702642873477651,0.0,2.0,en,MED,Europe
'3663bc872b',extremes,Flood,#030ba1,wmo,Flashflood Walker,2024-01-24T02:46:00+00:00,United States,0.702535108982818,0.0,2.0,en,CNA,North-America
'0f0c46c2b9',extremes,Precipitation,#d60d2b,acwe,precipitation South Australia,2024-01-27T02:40:00+00:00,Australia,0.7023939949484767,0.0,2.0,en,CAU,Oceania
'2540c92e89',extremes,Drought,#edc291,edo,Dryness Zambia,2024-02-16T02:38:00+00:00,Zambia,0.702391509266577,0.0,2.0,en,ESAF,Africa
'4b442a1672',extremes,Wildfire,#d60d2b,fema,Texas Windy Deuce Fire,2024-02-29T02:39:00+00:00,United States,0.7023616054872578,0.0,2.0,en,CNA,North-America
'846ed66c82',extremes,Precipitation,#d60d2b,wmo,Precipitation Russia,2024-02-07T02:38:00+00:00,Russia,0.7023528361946886,0.0,2.0,en,ESB,Europe
'b8e8048ccc',extremes,Flood,#030ba1,wmo,Flood Attala Holmes,2024-01-25T02:47:00+00:00,United States,0.7023365547210719,0.0,2.0,en,CNA,North-America
'3d366aa4d1',extremes,Snow&Ice,#d60d2b,wmo,Freezing Brest Region,2024-01-23T02:46:00+00:00,Belarus,0.7023257373903334,0.0,2.0,en,WCE,Europe
'e15ae6d357',extremes,Flood,#030ba1,wmo,Flood Garrett,2024-01-25T02:47:00+00:00,United States,0.7023157884658828,0.0,2.0,en,CNA,North-America
'670f1ab132',extremes,Flood,#030ba1,wmo,Flashflood Parke Vermillion Vigo,2024-01-25T02:47:00+00:00,United States,0.7022021173735711,0.0,2.0,en,CNA,North-America
'51e518197d',extremes,Storm,#b3b2b1,wmo,Storm Surge Flensburg bis Fehmarn,2024-01-25T02:47:00+00:00,Germany,0.7021914838928209,0.0,2.0,en,WCE,Europe
'65b195735a',extremes,Storm,#b3b2b1,wmo,Storm United Kingdom of Great Britain and Northern Ireland,2024-02-22T02:38:00+00:00,United Kingdom,0.7020543404455782,0.0,2.0,en,NEU,Europe
'346494f1e1',extremes,Flood,#030ba1,wmo,Flashflood Gregg Harrison Panola Rusk,2024-01-26T02:39:00+00:00,United States,0.7020005321793809,0.0,2.0,en,CNA,North-America
'1eb41534ef',extremes,Snow&Ice,#d60d2b,wmo,Frost Bristol Bay greater than 15 NM,2024-02-29T02:40:00+00:00,United States,0.7019963494734365,0.0,2.0,en,CNA,North-America
'3cce4aafda',extremes,Storm,#b3b2b1,wmo,Storm Surge Trebinje,2024-01-27T02:39:00+00:00,Bosnia and Herzegovina,0.7019917692223329,0.0,2.0,en,MED,Europe
'0b577b84dc',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Western Arctic Coast,2024-02-23T02:38:00+00:00,United States,0.7019612732368604,0.0,2.0,en,CNA,North-America
'b2e19077f4',extremes,Precipitation,#d60d2b,wmo,Rain Elk Valley,2024-02-29T02:40:00+00:00,Canada,0.7019375416661668,0.0,2.0,en,NEN,North-America
'c9e361e44d',extremes,Snow&Ice,#d60d2b,wmo,Snow La Sal and Abajo Mountains,2024-02-10T02:38:00+00:00,United States,0.7019027922583994,0.0,2.0,en,CNA,North-America
'2703e8202a',extremes,Snow&Ice,#d60d2b,wmo,Frost Salten,2024-02-01T02:41:00+00:00,Norway,0.7019004538720458,0.0,2.0,en,NEU,Europe
'838147e1f7',extremes,Flood,#030ba1,wmo,Flooding New South Wales Wilsons River,2024-01-29T10:59:00+00:00,Australia,0.7018852526032358,0.0,2.0,en,CAU,Oceania
'26329a1612',extremes,Flood,#030ba1,wmo,Flooding Lauderdale Tipton,2024-01-31T02:38:00+00:00,United States,0.7018822728743211,0.0,2.0,en,CNA,North-America
'9ebb0f4da7',extremes,Storm,#b3b2b1,wmo,Storm Surge Novay Zemly,2024-01-27T02:39:00+00:00,Russia,0.7018692459063666,0.0,2.0,en,ESB,Europe
'cb5b260265',extremes,Fog,#d60d2b,wmo,Fog Plzeňský kraj,2024-01-30T02:38:00+00:00,Czechia,0.7018059118786878,0.0,2.0,en,WCE,Europe
'c0e18437c9',extremes,Snow&Ice,#d60d2b,wmo,Frost Italy,2024-02-22T02:38:00+00:00,Italy,0.7017945083298832,0.0,2.0,en,MED,Europe
'52787e0a2a',extremes,Fog,#d60d2b,wmo,Fog Cass,2024-01-31T02:38:00+00:00,United States,0.7017559646415763,0.0,2.0,en,CNA,North-America
'39c42cedb0',extremes,Flood,#030ba1,wmo,Flashflood River Finspångsån,2024-01-28T02:38:00+00:00,Sweden,0.7017394607433717,0.0,2.0,en,NEU,Europe
'd8670a759c',extremes,Drought,#edc291,wmo,Drought Pamlico and Pungo Rivers,2024-03-11T02:38:00+00:00,United States,0.7017235066507875,0.0,2.0,en,CNA,North-America
'581e696993',extremes,Flood,#030ba1,wmo,Flooding Northern Stockholm county,2024-02-18T02:38:00+00:00,Sweden,0.7016156763396363,0.0,2.0,en,NEU,Europe
'8e5338dae6',extremes,Thunderstorm,#53785a,wmo,Hail Italy,2024-02-10T02:38:00+00:00,Italy,0.7015931644615739,0.0,2.0,en,MED,Europe
'224bbc93e7',extremes,Flood,#030ba1,wmo,Flooding White AR Woodruff AR,2024-02-13T02:38:00+00:00,United States,0.701497780282842,0.0,2.0,en,CNA,North-America
'19e90f9bd4',extremes,Flood,#030ba1,wmo,Flashflood Clarke AL Monroe AL Wilcox AL,2024-02-14T02:38:00+00:00,United States,0.7014524060409575,0.0,2.0,en,CNA,North-America
'26bf785d72',extremes,Fog,#d60d2b,wmo,Fog Meseta de Palencia,2024-01-25T02:47:00+00:00,Spain,0.7014340814720003,0.0,2.0,en,MED,Europe
'62dc5cf511',extremes,Storm,#b3b2b1,aidr,Storm Severe Storm Melbourne Victoria 2010,2024-02-12T02:38:00+00:00,Australia,0.7014023197211448,0.0,2.0,en,SAU,Oceania
'0c0937c867',extremes,Storm,#b3b2b1,wmo,Storm Surge Limburg,2024-01-22T02:49:00+00:00,Netherlands,0.7013085368852664,0.0,2.0,en,NEU,Europe
'950e2fcdf4',extremes,Drought,#edc291,edo,Dryness Costa Rica,2024-02-16T02:38:00+00:00,Costa Rica,0.7012141950026985,0.0,2.0,en,SCA,North-America
'68c5837832',extremes,Fog,#d60d2b,wmo,Fog Murmansk Region,2024-02-10T02:38:00+00:00,Russia,0.701141965748051,0.0,2.0,en,ESB,Europe
'b38cf1d849',extremes,Wildfire,#d60d2b,wmo,Wildfire Xishan District,2024-02-23T02:38:00+00:00,China,0.7010643233868177,0.0,2.0,en,EAS,Asia
'6f302239ed',extremes,Flood,#030ba1,wmo,Flooding Barrow Jackson,2024-01-26T02:39:00+00:00,United States,0.7009870356879059,0.0,2.0,en,CNA,North-America
'a410cefb2a',extremes,Precipitation,#d60d2b,floodlist,Flood United States,2024-02-05T02:41:00+00:00,United States,0.7009814901423254,0.0,2.0,en,WNA,North-America
'b148ecc761',extremes,Flood,#030ba1,wmo,Flood Gregg,2024-01-25T02:47:00+00:00,United States,0.7009158265663622,0.0,2.0,en,CNA,North-America
'0bc09ba20b',extremes,Volcano,#b83202,relief,Volcano Tonga,2024-01-28T02:37:00+00:00,Tonga,0.700900862049944,1.0,2.0,en,SPO,Pacific Ocean
'd0c5e23ff0',extremes,Fog,#d60d2b,wmo,Fog Washington Waukesha Walworth,2024-02-07T02:38:00+00:00,United States,0.7008720464189939,0.0,2.0,en,CNA,North-America
'90e49c741f',extremes,Flood,#030ba1,wmo,Flashflood Queensland Lower Flinders River,2024-01-25T02:47:00+00:00,Australia,0.7008701843091136,0.0,2.0,en,CAU,Oceania
'bb1c9e9049',extremes,Precipitation,#d60d2b,meteo,Rain Bosnia and Herzegovina,2024-02-10T02:38:00+00:00,Bosnia and Herzegovina,0.7008669159204427,0.0,2.0,en,WCE,Europe
'cb207f7e4e',extremes,Drought,#edc291,edo,Lack of Rain Argentina,2024-02-27T02:38:00+00:00,Argentina,0.7008069846407531,0.0,2.0,en,SES,South-America
'84075b144f',extremes,Flood,#030ba1,wmo,Flashflood Acadia Evangeline St. Landry,2024-01-24T02:46:00+00:00,United States,0.7007979067203547,0.0,2.0,en,CNA,North-America
'68fb1476bb',extremes,Storm,#b3b2b1,wmo,Storm Harju maakond,2024-02-25T02:39:00+00:00,Estonia,0.7007390094241984,0.0,2.0,en,NEU,Europe
'291c6c196f',extremes,Flood,#030ba1,wmo,Flashflood Bradley AR Calhoun AR Union AR,2024-02-05T02:41:00+00:00,United States,0.7006159702731894,0.0,2.0,en,CNA,North-America
'f3a830d97f',extremes,Storm,#b3b2b1,wmo,Storm Surge North and West of Nunivak Island,2024-02-02T02:38:00+00:00,United States,0.7005738647823727,0.0,2.0,en,CNA,North-America
'80462e91eb',extremes,Tropical Cyclone,#4f4f4f,random,cyclone,2024-01-29T02:37:00+00:00,,0.7005699198131277,0.0,2.0,en,,
'ee09381e1f',extremes,Snow&Ice,#d60d2b,wmo,Frost Czechia,2024-03-08T02:38:00+00:00,Czechia,0.7005592273386274,0.0,2.0,en,WCE,Europe
'4ee1336fc3',extremes,Precipitation,#d60d2b,wmo,Downpour Russian Federation,2024-02-14T02:38:00+00:00,Russian Federation,0.7005254301338852,0.0,2.0,en,ESB,Europe
'24d0114e20',extremes,Storm,#b3b2b1,wmo,Storm Penza Region,2024-01-20T02:44:00+00:00,Russia,0.70045113365875,0.0,2.0,en,ESB,Europe
'a664adf7f0',extremes,Fog,#d60d2b,wmo,Fog Svidník,2024-02-02T02:38:00+00:00,Slovakia,0.7003777805758555,0.0,2.0,en,WCE,Europe
'0234a6f38e',extremes,Snow&Ice,#d60d2b,wmo,Snow East Sterea amp Evvoia,2024-01-28T02:38:00+00:00,Greece,0.700368192347536,0.0,2.0,en,MED,Europe
'fff2ea4a9f',extremes,Flood,#030ba1,wmo,Flashflood Jackson,2024-01-25T02:47:00+00:00,United States,0.7003485330902806,0.0,2.0,en,CNA,North-America
'67973e734f',extremes,Precipitation,#d60d2b,meteo,Precipitation North Macedonia,2024-02-11T02:38:00+00:00,North Macedonia,0.7003452159894021,0.0,2.0,en,MED,Europe
'2d47740c8b',extremes,Flood,#030ba1,wmo,Flooding River Eskilstunaån,2024-02-17T02:39:00+00:00,Sweden,0.7003168664099846,0.0,2.0,en,NEU,Europe
'5ca6f4a6ca',extremes,Flood,#030ba1,wmo,Flashflood Clarke AL Washington AL,2024-02-15T02:38:00+00:00,United States,0.7002449535917706,0.0,2.0,en,CNA,North-America
'd7bdaef8eb',extremes,Snow&Ice,#d60d2b,wmo,Ice Leningrad Region,2024-02-06T02:38:00+00:00,Russia,0.7002213761186816,0.0,2.0,en,ESB,Europe
'df72d93bb7',extremes,Storm,#b3b2b1,wmo,Storm Surge Municipality of Skagway,2024-01-20T02:44:00+00:00,United States,0.7002053367859777,0.0,2.0,en,CNA,North-America
'c303ef3a37',extremes,Drought,#edc291,edo,Dryness Yemen,2024-02-11T02:39:00+00:00,Yemen,0.7001482493624224,0.0,2.0,en,ARP,Asia
'c81f879585',extremes,Fog,#d60d2b,wmo,Fog La Mancha de Ciudad Real,2024-01-29T10:59:00+00:00,Spain,0.7001124784502734,0.0,2.0,en,MED,Europe
'07f7d948e1',extremes,Tropical Cyclone,#4f4f4f,wmo,Tropical Cyclone Fyn,2024-02-23T02:38:00+00:00,Denmark,0.7000942517803307,0.0,2.0,en,NEU,Europe
'351e201a6d',extremes,Earthquake,#870007,usgs,Earthquake ‘Ohonua,2024-03-03T02:37:00+00:00,Tonga,0.700062050963134,0.0,2.0,en,SPO,Pacific Ocean
'8d0d34d451',extremes,Flood,#030ba1,wmo,Flood Queensland Leichhardt River,2024-01-27T02:39:00+00:00,Australia,0.7000311318072462,0.0,2.0,en,CAU,Oceania
'81df6fc3f2',extremes,Snow&Ice,#d60d2b,wmo,Ice Russian Federation,2024-03-09T02:38:00+00:00,Russian Federation,0.700005005440021,0.0,2.0,en,ESB,Europe
'4e888f2ea0',extremes,Landslide,#572c03,relief,Land Slide Malaysia,2024-01-30T02:37:00+00:00,Malaysia,0.6999981290992933,0.0,2.0,en,SEA,Asia
'a9a634a713',extremes,Snow&Ice,#d60d2b,wmo,Freezing Minsk Region,2024-03-06T02:37:00+00:00,Belarus,0.6999910462548976,0.0,2.0,en,WCE,Europe
'0995f86efd',extremes,Flood,#030ba1,wmo,Flooding Cass TX Marion TX,2024-02-03T02:38:00+00:00,United States,0.6999609081586232,0.0,2.0,en,CNA,North-America
'6b8f6a44b5',extremes,Fog,#d60d2b,wmo,Fog Ulyanovsk Region,2024-02-01T02:41:00+00:00,Russian Federation,0.699927517620303,0.0,2.0,en,ESB,Europe
'07e2fcaa59',extremes,Flood,#030ba1,wmo,Flashflood Yazoo MS,2024-02-13T02:38:00+00:00,United States,0.6998973798840604,0.0,2.0,en,CNA,North-America
'eb1c33110c',extremes,Snow&Ice,#d60d2b,wmo,Ice Slovakia,2024-03-08T02:38:00+00:00,Slovakia,0.699891874021675,0.0,2.0,en,WCE,Europe
'fbb2ab2893',extremes,Storm,#b3b2b1,wmo,Storm farukkhabad shajahanpur,2024-03-03T02:38:00+00:00,India,0.6998237478903846,0.0,2.0,en,SAS,Asia
'22095e052e',extremes,Storm,#b3b2b1,wmo,Storm Shelikof Strait,2024-02-03T02:38:00+00:00,United States,0.6997466630678737,0.0,2.0,en,CNA,North-America
'eea84d42e6',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Montaña de Lugo,2024-02-10T02:38:00+00:00,Spain,0.6996895721128567,0.0,2.0,en,MED,Europe
'462c50a28a',extremes,Snow&Ice,#d60d2b,wmo,Snow Mountain areas in South Norway,2024-02-22T02:38:00+00:00,Norway,0.6996785057557724,0.0,2.0,en,NEU,Europe
'0a8e5743d9',extremes,Landslide,#572c03,random,landslide,2024-02-21T02:37:00+00:00,,0.6996781341416984,0.0,2.0,en,,
'854673dcec',extremes,Storm,#b3b2b1,wmo,Storm Surge Telšių apskritis,2024-01-22T02:49:00+00:00,Lithuania,0.6995658267517936,0.0,2.0,en,WCE,Europe
'14a81bbdaa',extremes,Flood,#030ba1,relief,Flooding Bangladesh,2024-03-05T02:37:00+00:00,Bangladesh,0.6995415979643052,0.0,2.0,en,SAS,Asia
'183de728c2',extremes,Precipitation,#d60d2b,wmo,Downpour Israel,2024-01-26T02:39:00+00:00,Israel,0.6995030637366886,0.0,2.0,en,MED,Asia
'5966e6cf98',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Prince County P.E.I.,2024-03-07T02:38:00+00:00,Canada,0.6994670200129954,0.0,2.0,en,NEN,North-America
'44d4a0506f',extremes,Cold Wave,#a7e9fa,wmo,Cold Wave qidong,2024-02-14T02:38:00+00:00,China,0.6994521136971588,0.0,2.0,en,EAS,Asia
'58e7db1b15',extremes,Flood,#030ba1,wmo,Flooding Jasper TX Tyler TX,2024-02-02T02:38:00+00:00,United States,0.6994349126910689,0.0,2.0,en,CNA,North-America
'ba7692c716',extremes,Storm,#b3b2b1,wmo,Storm Surge Queensland Townsville Coast,2024-03-08T07:57:00+00:00,Australia,0.6994312397643334,0.0,2.0,en,CAU,Oceania
'a1f0bbef36',extremes,Snow&Ice,#d60d2b,wmo,Freezing Saint Matthew Island Waters,2024-02-03T02:38:00+00:00,United States,0.6993679946620245,0.0,2.0,en,CNA,North-America
'74fe763b2e',extremes,Earthquake,#870007,usgs,Earthquake Hualien City,2024-02-25T02:39:00+00:00,Taiwan,0.699261947898634,0.0,2.0,en,EAS,Asia
'8dcbced7b1',extremes,Fog,#d60d2b,wmo,Fog Fillmore Olmsted,2024-01-29T02:38:00+00:00,United States,0.6991882908456845,0.0,2.0,en,CNA,North-America
'8b533aa307',extremes,Thunderstorm,#53785a,wmo,Severe Weather United States,2024-02-03T02:38:00+00:00,United States,0.6991822432861076,0.0,2.0,en,CNA,North-America
'aacc11162c',extremes,Snow&Ice,#d60d2b,wmo,Freezing Klaipėdos apskritis,2024-01-24T02:46:00+00:00,Lithuania,0.699021735601446,0.0,2.0,en,WCE,Europe
'4705297f7d',extremes,Storm,#b3b2b1,wmo,Storm Queensland Cairns Coast,2024-01-24T02:46:00+00:00,Australia,0.6989919515353868,0.0,2.0,en,CAU,Oceania
'0c5bdedd88',extremes,Storm,#b3b2b1,wmo,Storm Surge Republic of Ingushetia,2024-02-05T02:41:00+00:00,Russia,0.69897152857915,0.0,2.0,en,ESB,Europe
'3adb2fdbbf',extremes,Storm,#b3b2b1,wmo,Storm Kiska to Attu Pacific Side,2024-02-02T02:38:00+00:00,United States,0.6989660239176998,0.0,2.0,en,CNA,North-America
'e28788dfd1',extremes,Flood,#030ba1,wmo,Flood Clarke AL Monroe AL Wilcox AL,2024-02-16T02:38:00+00:00,United States,0.6989593080389899,0.0,2.0,en,CNA,North-America
'50a50fbe09',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Indre Fjordane,2024-01-27T02:39:00+00:00,Norway,0.6988933421929633,0.0,2.0,en,NEU,Europe
'16600649e1',extremes,Earthquake,#870007,usgs,Earthquake Fiji region,2024-03-02T02:38:00+00:00,,0.6987986372378421,0.0,2.0,en,SPO,Pacific Ocean
'cf40f0775e',extremes,Fog,#d60d2b,wmo,Fog Cache Valley Utah Portion,2024-02-01T02:41:00+00:00,United States,0.6986484011876886,0.0,2.0,en,CNA,North-America
'290055fe6b',extremes,Precipitation,#d60d2b,wmo,Torrential Rain Sea to Sky Squamish to Whistler,2024-01-30T02:38:00+00:00,Canada,0.6986194319264364,0.0,2.0,en,NEN,North-America
'239ad446cc',extremes,Flood,#030ba1,wmo,Flashflood Livingston MI,2024-02-02T02:38:00+00:00,United States,0.6986026430803702,0.0,2.0,en,CNA,North-America
'7d3c57318d',extremes,Flood,#030ba1,wmo,Flashflood Lake FL Volusia FL,2024-02-08T02:38:00+00:00,United States,0.6985944290478749,0.0,2.0,en,CNA,North-America
'8f79725f60',extremes,Flood,#030ba1,wmo,Flashflood Pike IL Scott IL,2024-02-09T02:38:00+00:00,United States,0.6985361843178772,0.0,2.0,en,CNA,North-America
'0cfb65b58d',extremes,Fog,#d60d2b,wmo,Fog China,2024-01-23T02:46:00+00:00,China,0.6985359069179629,0.0,2.0,en,EAS,Asia
'f52438cee0',extremes,Snow&Ice,#d60d2b,wmo,Freezing Mazowieckie Province Płoński County,2024-02-08T02:38:00+00:00,Poland,0.6985345029064454,0.0,2.0,en,WCE,Europe
'b6a9b351de',extremes,Fog,#d60d2b,wmo,Fog Medzilaborce,2024-02-02T02:38:00+00:00,Slovakia,0.6984922859519384,0.0,2.0,en,WCE,Europe
'f5d5007d2a',extremes,Fog,#d60d2b,wmo,Fog Reno Beach to The Islands OH,2024-01-28T02:38:00+00:00,United States,0.6984498251154937,0.0,2.0,en,CNA,North-America
'aa20fa39e0',extremes,Fog,#d60d2b,wmo,Fog Humenné,2024-02-18T02:38:00+00:00,Slovakia,0.6984264603455101,0.0,2.0,en,WCE,Europe
'bc7ed5783e',extremes,Flood,#030ba1,wmo,Flood Calhoun Refugio Victoria,2024-01-27T02:39:00+00:00,United States,0.6983520582088577,0.0,2.0,en,CNA,North-America
'0b1ae9ace4',extremes,Storm,#b3b2b1,wmo,Storm Avalon Peninsula Southeast,2024-02-07T02:38:00+00:00,Canada,0.6983106119952248,0.0,2.0,en,NEN,North-America
'6c0b6c1689',extremes,Snow&Ice,#d60d2b,wmo,Snow Republic of Karelia,2024-02-03T02:38:00+00:00,Russian Federation,0.6982539229708226,0.0,2.0,en,ESB,Europe
'5b1d85869c',extremes,Snow&Ice,#d60d2b,wmo,Ice Thessalia,2024-01-28T02:38:00+00:00,Greece,0.6982531239033514,0.0,2.0,en,MED,Europe
'30bc906e71',extremes,Precipitation,#d60d2b,wmo,Rain Indonesia,2024-02-08T02:38:00+00:00,Indonesia,0.698198329842585,0.0,2.0,en,SEA,Asia
'0399a8045a',extremes,Storm,#b3b2b1,meteo,Wind Montenegro,2024-03-11T02:38:00+00:00,Montenegro,0.698157677757938,0.0,2.0,en,MED,Europe
'b27d299f0d',extremes,Flood,#030ba1,wmo,Flood George Greene Perry,2024-01-29T02:38:00+00:00,United States,0.6981342626448134,0.0,2.0,en,CNA,North-America
'e3a04b4c84',extremes,Earthquake,#870007,usgs,Earthquake Malibu,2024-02-12T02:37:00+00:00,CA,0.698112542474582,0.0,2.0,en,WNA,North-America
'3b65176ec5',extremes,Storm,#b3b2b1,wmo,Storm Saint Matthew Island Waters,2024-02-21T02:38:00+00:00,United States,0.6980787581563259,0.0,2.0,en,CNA,North-America
'5824e1d91d',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Tuva Republic,2024-01-26T02:39:00+00:00,Russia,0.698066169394696,0.0,2.0,en,ESB,Europe
'ed410db17d',extremes,Storm,#b3b2b1,wmo,Storm Surge Galway Mayo,2024-01-23T02:46:00+00:00,Ireland,0.6980244155010576,0.0,2.0,en,NEU,Europe
'99548f4e12',extremes,Storm,#b3b2b1,wmo,Storm Valdez Narrows,2024-02-17T02:39:00+00:00,United States,0.6979826410463279,0.0,2.0,en,CNA,North-America
'c64ec8fbec',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Northern Clearwater Mountains,2024-02-09T02:38:00+00:00,United States,0.6979742574591347,0.0,2.0,en,CNA,North-America
'dd361d42e8',extremes,Earthquake,#870007,usgs,Earthquake Tari,2024-02-27T02:37:00+00:00,Papua New Guinea,0.6979667855270039,0.0,2.0,en,SEA,Oceania
'b34aa81770',extremes,Tropical Cyclone,#4f4f4f,wmo,Typhoon Syd og Sønderjylland,2024-02-23T02:38:00+00:00,Denmark,0.6979663254687928,0.0,2.0,en,NEU,Europe
'ddaab30fbb',extremes,Storm,#b3b2b1,wmo,Storm Gersau Engelbergertal,2024-02-10T02:38:00+00:00,Switzerland,0.6979134498238154,0.0,2.0,en,WCE,Europe
'3cde6997b4',extremes,Snow&Ice,#d60d2b,wmo,Freezing Kufstein,2024-02-22T02:38:00+00:00,Austria,0.6978939558820306,0.0,2.0,en,WCE,Europe
'e60849ed4b',extremes,Earthquake,#870007,usgs,Earthquake Manta,2024-02-25T02:39:00+00:00,Ecuador,0.6978553390369029,0.0,2.0,en,NWS,South-America
'8fe336fe6e',extremes,Thunderstorm,#53785a,wmo,Hail Bolivar MS,2024-02-23T02:38:00+00:00,United States,0.6978396342446311,0.0,2.0,en,CNA,North-America
'd3353562c0',extremes,Drought,#edc291,edo,Dryness Djibouti,2024-03-03T02:38:00+00:00,Djibouti,0.6978301733489143,0.0,2.0,en,NEAF,Africa
'68c47e3afd',extremes,Storm,#b3b2b1,wmo,Storm North and West of Nunivak Island,2024-01-21T02:47:00+00:00,United States,0.697819167379666,0.0,2.0,en,CNA,North-America
'2c2dbcb2dd',extremes,Flood,#030ba1,wmo,Flashflood Arkansas AR Monroe AR,2024-02-04T02:39:00+00:00,United States,0.6977090957164966,0.0,2.0,en,CNA,North-America
'eb56099bc8',extremes,Snow&Ice,#d60d2b,wmo,Snow Viseu,2024-02-24T02:38:00+00:00,Portugal,0.6976654917105933,0.0,2.0,en,MED,Europe
'5a3fbbd5d6',extremes,Fog,#d60d2b,wmo,Fog Stanley Hughes,2024-02-07T02:38:00+00:00,United States,0.6976168650101011,0.0,2.0,en,CNA,North-America
'7a3e2ea540',extremes,Flood,#030ba1,wmo,Flashflood River Svartån,2024-02-17T02:39:00+00:00,Sweden,0.6975696547701437,0.0,2.0,en,NEU,Europe
'4f92d97109',extremes,Flood,#030ba1,relief,Flash Flood Ethiopia,2024-02-09T02:37:00+00:00,Ethiopia,0.6975037272774874,0.0,2.0,en,NEAF,Africa
'80d3c2ff37',extremes,Snow&Ice,#d60d2b,wmo,Frost Alytaus apskritis,2024-01-25T02:47:00+00:00,Lithuania,0.6974901618736226,0.0,2.0,en,WCE,Europe
'4d9577e33d',extremes,Volcano,#b83202,random,volcano,2024-01-22T02:47:00+00:00,,0.6974802697503157,1.0,3.0,en,,
'2de7a9c85c',extremes,Flood,#030ba1,wmo,Flashflood Oise Pas de Calais,2024-02-02T02:38:00+00:00,France,0.6974741035970436,0.0,2.0,en,WCE,Europe
'81dfc91558',extremes,Flood,#030ba1,wmo,Flashflood Queensland Haughton River,2024-01-23T02:46:00+00:00,Australia,0.6974500407844831,0.0,2.0,en,CAU,Oceania
'c6e681fc19',extremes,Flood,#030ba1,wmo,Flashflood Bossier Webster,2024-01-30T02:38:00+00:00,United States,0.6974337861050681,0.0,2.0,en,CNA,North-America
'131d299cd1',extremes,Storm,#b3b2b1,wmo,Storm Skopje region,2024-02-29T02:40:00+00:00,North Macedonia,0.6974278432316201,0.0,2.0,en,MED,Europe
'be66118a54',extremes,Earthquake,#870007,usgs,Earthquake southwestern Atlantic Ocean,2024-03-09T02:38:00+00:00,,0.6974258128503453,0.0,2.0,en,SOO,Antarctica
'eddc59f608',extremes,Snow&Ice,#d60d2b,wmo,Frost Spain,2024-02-23T02:38:00+00:00,Spain,0.6973875996839545,0.0,2.0,en,MED,Europe
'01f91295a6',extremes,Wildfire,#d60d2b,esawfa,Bushfire Nicaragua,2024-02-13T02:38:00+00:00,Nicaragua,0.6973847274974458,0.0,2.0,en,SCA,North-America
'1505fe91a8',extremes,Earthquake,#870007,usgs,Earthquake Palora,2024-02-20T02:37:00+00:00,Ecuador,0.6973348038220736,0.0,2.0,en,NWS,South-America
'4575b5be36',extremes,Flood,#030ba1,wmo,Flashflood Smith TX Wood TX,2024-02-03T02:38:00+00:00,United States,0.6973220495780047,0.0,2.0,en,CNA,North-America
'46d4d2dd9f',extremes,Storm,#b3b2b1,wmo,Storm Surge Mazowieckie Province Mławski County,2024-01-25T02:47:00+00:00,Poland,0.6972309232906525,0.0,2.0,en,WCE,Europe
'6cf0d34fac',extremes,Thunderstorm,#53785a,wmo,Severe Weather Serbia,2024-03-11T02:38:00+00:00,Serbia,0.6971653565824159,0.0,2.0,en,MED,Europe
'030798d2df',extremes,Flood,#030ba1,wmo,Flooding Beauregard Calcasieu,2024-01-27T02:39:00+00:00,United States,0.6971220293784415,0.0,2.0,en,CNA,North-America
'f16f87d2cb',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Grodno Region,2024-02-04T02:39:00+00:00,Belarus,0.6971212623651786,0.0,2.0,en,WCE,Europe
'58cfb54ba1',extremes,Snow&Ice,#d60d2b,wmo,Snow Minsk Region,2024-02-06T02:38:00+00:00,Belarus,0.6970993784598236,0.0,2.0,en,WCE,Europe
'948c5be429',extremes,Storm,#b3b2b1,wmo,Storm Slovenia North East,2024-03-03T02:38:00+00:00,Slovenia,0.6970377618195033,0.0,2.0,en,WCE,Europe
'0b2fd57376',extremes,Earthquake,#870007,usgs,Earthquake Taiwan,2024-02-16T02:37:00+00:00,Taiwan,0.6969864119074607,0.0,2.0,en,EAS,Asia
'9d6008e698',extremes,Cold Wave,#a7e9fa,wmo,Cold Wave Jilin City,2024-02-14T02:38:00+00:00,China,0.6969765008082283,0.0,2.0,en,EAS,Asia
'88666b41d7',extremes,Snow&Ice,#d60d2b,wmo,Freezing Minganie Anticosti,2024-03-11T02:38:00+00:00,Canada,0.6969536599675207,0.0,2.0,en,NEN,North-America
